district,season_year,mean_growing_spei,median_growing_spei,n_months,province,province_avg_start_date,province_avg_end_date
Lavushimanda,2003,0.24029056280851363,0.2871878743171692,5,Muchinga,November 24,May 12
Lavushimanda,2004,0.39714058933313934,0.5331409573554993,5,Muchinga,November 24,May 12
Lavushimanda,2005,-0.014044535160064698,-0.1020395904779434,5,Muchinga,November 24,May 12
Lavushimanda,2006,0.9832512140274048,1.071215808391571,6,Muchinga,November 24,May 12
Lavushimanda,2007,1.529756208260854,1.5164831280708313,6,Muchinga,November 24,May 12
Lavushimanda,2008,1.034057080745697,0.9855624437332152,5,Muchinga,November 24,May 12
Lavushimanda,2009,2.0694427490234375,2.143721342086792,6,Muchinga,November 24,May 12
Lavushimanda,2010,1.405601143836975,1.226755976676941,5,Muchinga,November 24,May 12
Lavushimanda,2011,1.0875982344150543,1.0768352150917053,4,Muchinga,November 24,May 12
Lavushimanda,2012,1.071918358405431,1.1845731139183044,6,Muchinga,November 24,May 12
Lavushimanda,2013,-0.13707994520664216,-0.2074893414974212,5,Muchinga,November 24,May 12
Lavushimanda,2014,-0.9914840817451477,-0.9967398643493652,5,Muchinga,November 24,May 12
Lavushimanda,2015,-1.5013309240341186,-1.5707577466964722,5,Muchinga,November 24,May 12
Lavushimanda,2016,-1.485056185722351,-1.4176325798034668,5,Muchinga,November 24,May 12
Lavushimanda,2017,-0.8973108887672424,-0.8852910399436951,5,Muchinga,November 24,May 12
Lavushimanda,2018,-0.15514526367187495,-0.176996111869812,5,Muchinga,November 24,May 12
Lavushimanda,2019,0.13011692240834233,0.0472655594348907,5,Muchinga,November 24,May 12
Lavushimanda,2020,0.5122712194919586,0.379817396402359,5,Muchinga,November 24,May 12
Lavushimanda,2021,0.2709702968597412,0.3380360007286072,5,Muchinga,November 24,May 12
Limulunga,2000,-0.051468351390212774,-0.018362042028456947,6,Western,November 07,April 13
Limulunga,2001,0.21857215712467826,0.20063546299934382,6,Western,November 07,April 13
Limulunga,2002,0.020501508687933274,-0.023921186104416847,6,Western,November 07,April 13
Limulunga,2003,0.47895554328958195,0.5627583563327789,6,Western,November 07,April 13
Limulunga,2004,0.19814312209685644,0.16035987809300425,6,Western,November 07,April 13
Limulunga,2005,-0.23948017383615175,-0.23616150021553034,6,Western,November 07,April 13
Limulunga,2006,0.48367835879325866,0.4847410023212433,5,Western,November 07,April 13
Limulunga,2007,0.5945983976125717,0.5699687004089355,6,Western,November 07,April 13
Limulunga,2008,1.2161316275596619,1.2738330960273743,6,Western,November 07,April 13
Limulunga,2009,1.6687469879786174,1.630789041519165,6,Western,November 07,April 13
Limulunga,2010,1.9315490126609802,1.9207486510276792,6,Western,November 07,April 13
Limulunga,2011,1.874512165784836,1.818006753921509,4,Western,November 07,April 13
Limulunga,2012,1.5542298356691997,1.5975149273872375,6,Western,November 07,April 13
Limulunga,2013,1.3385385751724244,1.282050848007202,5,Western,November 07,April 13
Limulunga,2014,0.18958591980238756,0.10951969213783745,6,Western,November 07,April 13
Limulunga,2015,-0.8398072719573975,-0.911500871181488,4,Western,November 07,April 13
Limulunga,2016,-0.445741106569767,-0.4733095467090606,5,Western,November 07,April 13
Limulunga,2017,0.02099189255386592,0.0439574718475341,5,Western,November 07,April 13
Limulunga,2018,-0.13848768081516025,-0.16244114562869066,6,Western,November 07,April 13
Limulunga,2019,-0.24569855444133282,-0.25491248816251755,6,Western,November 07,April 13
Limulunga,2020,-0.4703728467226028,-0.5804885625839233,5,Western,November 07,April 13
Limulunga,2021,-1.233006775379181,-1.312415599822998,5,Western,November 07,April 13
Livingstone,2000,0.23583003282546997,0.2698327004909515,5,Southern,October 16,March 04
Livingstone,2001,0.27298977971076965,0.2698327004909515,3,Southern,October 16,March 04
Livingstone,2002,0.13936731219291687,0.13936731219291687,2,Southern,October 16,March 04
Livingstone,2003,-0.6573111414909363,-0.6573111414909363,1,Southern,October 16,March 04
Livingstone,2004,-0.9795035719871521,-1.1459957361221311,5,Southern,October 16,March 04
Livingstone,2005,-1.2193884626030924,-1.3129100799560547,4,Southern,October 16,March 04
Livingstone,2006,0.7679301619529724,0.7770047783851624,5,Southern,October 16,March 04
Livingstone,2007,1.457609385251999,1.4315932989120483,4,Southern,October 16,March 04
Livingstone,2008,1.7074792861938477,1.7334061861038208,5,Southern,October 16,March 04
Livingstone,2009,1.8950420379638673,1.892773389816284,5,Southern,October 16,March 04
Livingstone,2010,1.9177019198735554,1.908495008945465,6,Southern,October 16,March 04
Livingstone,2011,1.9784444570541382,1.9784444570541382,2,Southern,October 16,March 04
Livingstone,2012,1.1036769896745682,1.1596174836158752,4,Southern,October 16,March 04
Livingstone,2013,0.821966826915741,0.8180282711982727,3,Southern,October 16,March 04
Livingstone,2014,0.6128239780664444,0.6128576099872589,4,Southern,October 16,March 04
Livingstone,2015,-0.4827290549874306,-0.5378015488386154,4,Southern,October 16,March 04
Livingstone,2016,-0.26322930057843524,-0.2920113205909729,3,Southern,October 16,March 04
Livingstone,2017,0.738264188170433,0.9539807438850404,5,Southern,October 16,March 04
Livingstone,2018,0.4627319693565369,0.4345802366733551,5,Southern,October 16,March 04
Livingstone,2019,0.4893299738566081,0.4345802366733551,3,Southern,October 16,March 04
Livingstone,2020,0.5068411380052567,0.5068411380052567,2,Southern,October 16,March 04
Livingstone,2021,-1.0479515761137008,-1.5166451930999756,5,Southern,October 16,March 04
Luampa,2000,0.20591200639804205,0.22058502584695816,6,Western,November 07,April 13
Luampa,2001,0.41085798665881157,0.3827102333307266,6,Western,November 07,April 13
Luampa,2002,-0.053668657597154355,-0.1149981319904327,5,Western,November 07,April 13
Luampa,2003,0.4925037461022536,0.5450703203678131,6,Western,November 07,April 13
Luampa,2004,0.13249688098827997,0.16010568290948873,6,Western,November 07,April 13
Luampa,2005,-0.14626431465148926,-0.11540535092353821,6,Western,November 07,April 13
Luampa,2006,0.9122084975242615,0.9637395739555358,6,Western,November 07,April 13
Luampa,2007,1.236054003238678,1.1906697750091553,6,Western,November 07,April 13
Luampa,2008,1.5589752594629924,1.592252492904663,6,Western,November 07,April 13
Luampa,2009,1.793401261170705,1.7808974981307983,6,Western,November 07,April 13
Luampa,2010,1.843043824036916,1.830720067024231,6,Western,November 07,April 13
Luampa,2011,1.603553056716919,1.5588561296463015,4,Western,November 07,April 13
Luampa,2012,1.3996203939119976,1.4079622626304626,6,Western,November 07,April 13
Luampa,2013,1.1736778020858765,1.1462808847427368,5,Western,November 07,April 13
Luampa,2014,0.12615687768751135,0.08073021087329835,6,Western,November 07,April 13
Luampa,2015,-0.9118999540805817,-0.9586739242076874,4,Western,November 07,April 13
Luampa,2016,-0.6243175804615021,-0.6703112125396729,5,Western,November 07,April 13
Luampa,2017,-0.21056833527982236,-0.0979441255331039,5,Western,November 07,April 13
Luampa,2018,-0.4224986657500267,-0.4498240500688553,6,Western,November 07,April 13
Luampa,2019,-0.6290801286697387,-0.5880013704299927,5,Western,November 07,April 13
Luampa,2020,-0.6377797886729241,-0.6390102505683899,5,Western,November 07,April 13
Luampa,2021,-1.512377667427063,-1.689589262008667,5,Western,November 07,April 13
Luangwa,2000,1.7916708946228028,1.7833542823791504,5,Lusaka,November 07,March 31
Luangwa,2001,1.3094934701919556,1.230213284492493,5,Lusaka,November 07,March 31
Luangwa,2002,0.40990824873248727,0.2807291150093078,3,Lusaka,November 07,March 31
Luangwa,2003,0.30022119283676146,0.3009255528450012,5,Lusaka,November 07,March 31
Luangwa,2004,-0.32392398118972776,-0.5088624358177185,5,Lusaka,November 07,March 31
Luangwa,2005,-0.6497315419837832,-0.7401508688926697,4,Lusaka,November 07,March 31
Luangwa,2006,-0.021272003650665255,-0.0792478919029235,5,Lusaka,November 07,March 31
Luangwa,2007,0.6021493554115296,0.5697801113128662,5,Lusaka,November 07,March 31
Luangwa,2008,0.5750593155622482,0.4757623672485351,5,Lusaka,November 07,March 31
Luangwa,2009,1.4182389974594116,1.39108806848526,6,Lusaka,November 07,March 31
Luangwa,2010,1.6788474082946778,1.4586962461471558,5,Lusaka,November 07,March 31
Luangwa,2011,0.6425450245539347,0.7349652051925659,3,Lusaka,November 07,March 31
Luangwa,2012,0.37701086699962616,0.2783906161785126,5,Lusaka,November 07,March 31
Luangwa,2013,-0.3025156371295452,-0.3774484843015671,4,Lusaka,November 07,March 31
Luangwa,2014,-0.6919757351279259,-0.7083651870489119,4,Lusaka,November 07,March 31
Luangwa,2015,-0.7645058929920197,-0.7851205468177795,4,Lusaka,November 07,March 31
Luangwa,2016,-0.2389036573469639,-0.2888815999031067,5,Lusaka,November 07,March 31
Luangwa,2017,0.5929250337183476,0.711769700050354,5,Lusaka,November 07,March 31
Luangwa,2018,0.19283459186553956,0.1503349542617797,5,Lusaka,November 07,March 31
Luangwa,2019,0.05149623751640317,0.07425341010093685,4,Lusaka,November 07,March 31
Luangwa,2020,0.09399020299315447,0.08797195553779595,4,Lusaka,November 07,March 31
Luangwa,2021,-0.5613174512982368,-0.7496230006217957,4,Lusaka,November 07,March 31
Luano,2000,1.7291894952456157,1.7384254932403564,6,Central,November 18,April 22
Luano,2001,1.3072453737258911,1.3236850500106812,5,Central,November 18,April 22
Luano,2002,0.902088463306427,0.8581281900405884,4,Central,November 18,April 22
Luano,2003,0.9709314942359925,1.0485937595367432,5,Central,November 18,April 22
Luano,2004,-0.04098393321037293,-0.2000925242900848,5,Central,November 18,April 22
Luano,2005,-0.342153612524271,-0.43713211268186564,4,Central,November 18,April 22
Luano,2006,0.2847095653414726,0.1123820319771766,5,Central,November 18,April 22
Luano,2007,0.5867916971445084,0.6393703818321228,5,Central,November 18,April 22
Luano,2008,0.7208970546722412,0.632086992263794,5,Central,November 18,April 22
Luano,2009,1.4985466798146565,1.4947606325149536,6,Central,November 18,April 22
Luano,2010,1.6498961925506592,1.4744125604629517,5,Central,November 18,April 22
Luano,2011,0.8648627400398254,0.8871067464351654,4,Central,November 18,April 22
Luano,2012,0.7527590692043304,0.7348429262638092,6,Central,November 18,April 22
Luano,2013,-0.09974722266197203,-0.250371366739273,5,Central,November 18,April 22
Luano,2014,-0.8287567257881164,-0.7882775068283081,5,Central,November 18,April 22
Luano,2015,-0.8985396981239319,-0.9069710969924928,5,Central,November 18,April 22
Luano,2016,-0.4427668809890747,-0.3979349732398987,5,Central,November 18,April 22
Luano,2017,0.2192555010318756,0.3290818929672241,5,Central,November 18,April 22
Luano,2018,0.12347092231114705,0.09198975563049311,6,Central,November 18,April 22
Luano,2019,-0.16212754882872102,-0.1733320355415344,4,Central,November 18,April 22
Luano,2020,-0.07454892322421076,-0.131341353058815,5,Central,November 18,April 22
Luano,2021,-0.35584357008337975,-0.4278753697872162,4,Central,November 18,April 22
Luanshya,2000,1.1916880011558533,1.1417789459228516,6,Copperbelt,November 13,May 07
Luanshya,2001,1.0013285378615062,0.988956093788147,6,Copperbelt,November 13,May 07
Luanshya,2002,1.4010111888249714,1.4350146055221558,6,Copperbelt,November 13,May 07
Luanshya,2003,1.8143826723098755,1.8046443462371824,5,Copperbelt,November 13,May 07
Luanshya,2004,0.9478724660972754,1.2150818705558777,6,Copperbelt,November 13,May 07
Luanshya,2005,0.11681794126828511,0.03464851528406145,6,Copperbelt,November 13,May 07
Luanshya,2006,0.28852005302906036,0.2719124555587768,5,Copperbelt,November 13,May 07
Luanshya,2007,0.30624250198403996,0.31485077738761896,6,Copperbelt,November 13,May 07
Luanshya,2008,0.5928672874967257,0.475758895277977,6,Copperbelt,November 13,May 07
Luanshya,2009,1.4633579424449377,1.465535044670105,7,Copperbelt,November 13,May 07
Luanshya,2010,1.1180878778298695,1.1540648341178894,6,Copperbelt,November 13,May 07
Luanshya,2011,0.9480976462364197,0.918302834033966,5,Copperbelt,November 13,May 07
Luanshya,2012,0.6226591070493063,0.7497803568840027,6,Copperbelt,November 13,May 07
Luanshya,2013,-0.18127338231230775,-0.09502698155120015,6,Copperbelt,November 13,May 07
Luanshya,2014,-1.064562976360321,-1.0589922666549685,5,Copperbelt,November 13,May 07
Luanshya,2015,-1.524093461036682,-1.605620265007019,5,Copperbelt,November 13,May 07
Luanshya,2016,-1.1265381097793579,-0.9978844523429872,5,Copperbelt,November 13,May 07
Luanshya,2017,0.04037661850452421,0.1398415118455886,5,Copperbelt,November 13,May 07
Luanshya,2018,0.46875281631946564,0.5007394999265671,6,Copperbelt,November 13,May 07
Luanshya,2019,-0.06877169907093048,-0.1471740901470184,5,Copperbelt,November 13,May 07
Luanshya,2020,0.04526334131757417,0.06206931546330445,6,Copperbelt,November 13,May 07
Luanshya,2021,-0.6593867912888527,-0.7134390473365784,5,Copperbelt,November 13,May 07
Lufwanyama,2000,1.3135430018107097,1.4615833163261414,6,Copperbelt,November 13,May 07
Lufwanyama,2001,0.8997636809945107,0.9297078549861908,6,Copperbelt,November 13,May 07
Lufwanyama,2002,0.8350233832995096,0.8398666083812714,6,Copperbelt,November 13,May 07
Lufwanyama,2003,1.3065999269485473,1.3710888624191284,5,Copperbelt,November 13,May 07
Lufwanyama,2004,0.10458515087763469,0.12109091877937317,6,Copperbelt,November 13,May 07
Lufwanyama,2005,-0.7383317581067482,-0.8861744999885559,6,Copperbelt,November 13,May 07
Lufwanyama,2006,-0.2716241891806324,-0.3085614591836929,6,Copperbelt,November 13,May 07
Lufwanyama,2007,-0.03782780406375726,0.004753753542900051,6,Copperbelt,November 13,May 07
Lufwanyama,2008,0.5218385121164223,0.4494476467370987,6,Copperbelt,November 13,May 07
Lufwanyama,2009,1.605571951184954,1.62771737575531,7,Copperbelt,November 13,May 07
Lufwanyama,2010,1.4552831451098125,1.4531856179237366,6,Copperbelt,November 13,May 07
Lufwanyama,2011,1.2193436741828918,1.2911328077316284,5,Copperbelt,November 13,May 07
Lufwanyama,2012,0.959149956703186,1.0799380540847778,6,Copperbelt,November 13,May 07
Lufwanyama,2013,0.14492866645256677,0.2108880952000618,6,Copperbelt,November 13,May 07
Lufwanyama,2014,-0.7210473656654358,-0.616861879825592,5,Copperbelt,November 13,May 07
Lufwanyama,2015,-1.0834162950515747,-1.0496901273727417,5,Copperbelt,November 13,May 07
Lufwanyama,2016,-0.7369172908365726,-0.5580787658691406,5,Copperbelt,November 13,May 07
Lufwanyama,2017,0.524524450302124,0.6791492700576782,5,Copperbelt,November 13,May 07
Lufwanyama,2018,0.8607679520334516,0.8937937021255493,7,Copperbelt,November 13,May 07
Lufwanyama,2019,0.32027207016944886,0.21921007335186,5,Copperbelt,November 13,May 07
Lufwanyama,2020,0.5719091494878134,0.5817563384771347,6,Copperbelt,November 13,May 07
Lufwanyama,2021,-0.5882335629314184,-0.7437868118286133,5,Copperbelt,November 13,May 07
Lukulu,2000,-0.21109131599466002,-0.2486466988921165,6,Western,November 07,April 13
Lukulu,2001,0.06131200368205705,0.1271068342030048,6,Western,November 07,April 13
Lukulu,2002,-0.18278234545141456,-0.216757096350193,6,Western,November 07,April 13
Lukulu,2003,0.3293144814670086,0.4076361656188965,6,Western,November 07,April 13
Lukulu,2004,0.04012134422858557,-0.04486397653818129,6,Western,November 07,April 13
Lukulu,2005,-0.564052884777387,-0.6421197056770325,6,Western,November 07,April 13
Lukulu,2006,0.1260164879107227,0.08115462819114325,6,Western,November 07,April 13
Lukulu,2007,0.23494965707262358,0.32158994674682617,6,Western,November 07,April 13
Lukulu,2008,0.9570197413365046,1.0304904580116272,6,Western,November 07,April 13
Lukulu,2009,1.668658157189687,1.6543458104133606,6,Western,November 07,April 13
Lukulu,2010,1.9262034098307292,1.9315427541732788,6,Western,November 07,April 13
Lukulu,2011,1.8213975727558136,1.7673861980438232,4,Western,November 07,April 13
Lukulu,2012,1.388651152451833,1.445327341556549,6,Western,November 07,April 13
Lukulu,2013,1.132971425851186,1.0752981305122375,6,Western,November 07,April 13
Lukulu,2014,0.008821371321876844,-0.10509299300611015,6,Western,November 07,April 13
Lukulu,2015,-0.6736831307411194,-0.7064892649650574,5,Western,November 07,April 13
Lukulu,2016,-0.5270008228719234,-0.4992604851722717,5,Western,November 07,April 13
Lukulu,2017,-0.21352620720863338,-0.1511411368846893,5,Western,November 07,April 13
Lukulu,2018,-0.24725872154037157,-0.2524154484272003,6,Western,November 07,April 13
Lukulu,2019,-0.2054348302384217,-0.266045831143856,6,Western,November 07,April 13
Lukulu,2020,0.02841900537411372,0.07322560995817183,6,Western,November 07,April 13
Lukulu,2021,-0.8377285838127136,-0.8980738520622253,5,Western,November 07,April 13
Lumezi,2000,-0.4211566473046939,-0.4584648013114929,6,Eastern,November 26,May 04
Lumezi,2001,-0.8213587284088135,-0.7848674058914185,5,Eastern,November 26,May 04
Lumezi,2002,-0.1601427964866161,-0.1279850900173187,5,Eastern,November 26,May 04
Lumezi,2003,0.32480175495147706,0.3200633227825165,5,Eastern,November 26,May 04
Lumezi,2004,0.4302980285137892,0.5640439391136169,5,Eastern,November 26,May 04
Lumezi,2005,-0.28736774027347567,-0.2632914185523987,5,Eastern,November 26,May 04
Lumezi,2006,0.6178806299964587,0.6298773884773254,6,Eastern,November 26,May 04
Lumezi,2007,0.9376563549041748,0.9611788988113404,5,Eastern,November 26,May 04
Lumezi,2008,0.10506512224674225,0.07169476896524431,4,Eastern,November 26,May 04
Lumezi,2009,1.5005027055740356,1.5838751792907715,6,Eastern,November 26,May 04
Lumezi,2010,0.8246004819869995,0.6855469942092896,5,Eastern,November 26,May 04
Lumezi,2011,0.8359641879796982,0.8076657652854919,4,Eastern,November 26,May 04
Lumezi,2012,1.0802602767944336,1.0719806551933289,6,Eastern,November 26,May 04
Lumezi,2013,0.02133484706282614,0.036146517843008,5,Eastern,November 26,May 04
Lumezi,2014,-0.8772913455963135,-0.8641399145126343,5,Eastern,November 26,May 04
Lumezi,2015,-1.5472631216049195,-1.6754401922225952,5,Eastern,November 26,May 04
Lumezi,2016,-1.8053725481033325,-1.758540391921997,5,Eastern,November 26,May 04
