,district,season_year,mean_growing_spei,median_growing_spei,n_months
2413,Sinda,2015,-1.258191218,-1.3245155,5
2414,Sinda,2016,-1.15823324,-1.15934902,6
2415,Sinda,2017,-0.503721965,-0.57055625,6
2416,Sinda,2018,-0.3781270749999999,-0.455938665,6
2417,Sinda,2019,0.06282506975999999,0.018156165,5
2418,Sinda,2020,-0.23897943800000002,-0.25376135,5
2419,Sinda,2021,-0.44073650799999997,-0.42878324,5
2420,Sioma,2000,-0.307957079,-0.29426697,5
2421,Sioma,2001,0.08210673900000001,-0.047063295,5
2422,Sioma,2002,-0.31949236666666664,-0.3921329,3
2423,Sioma,2003,-0.2151958775,-0.20401091,4
2424,Sioma,2004,-0.17807714750000003,-0.166553675,4
2425,Sioma,2005,-0.44589824299999997,-0.54023683,5
2426,Sioma,2006,0.715094472,0.7870784,5
2427,Sioma,2007,1.195481692,1.1462556,5
2428,Sioma,2008,1.5019456,1.5181024,5
2429,Sioma,2009,1.7523610599999997,1.7424598,5
2430,Sioma,2010,1.8293247500000003,1.7924666500000002,6
2431,Sioma,2011,1.7462888,1.6728965,3
2432,Sioma,2012,1.5080425333333334,1.5255581,3
2433,Sioma,2013,1.130250032,1.0799366,5
2434,Sioma,2014,0.48548127799999996,0.63466203,5
2435,Sioma,2015,-0.8455220879999998,-0.9754717,5
2436,Sioma,2016,-0.45122324799999997,-0.6164388,5
2437,Sioma,2017,0.249378117,0.28614733,5
2438,Sioma,2018,0.11740555280000001,0.09056454,5
2439,Sioma,2019,-0.33294359250000005,-0.33193328,4
2440,Sioma,2020,-0.2785076708,0.008294187,5
2441,Sioma,2021,-1.01584276,-1.0372165,5
2442,Solwezi,2000,1.2225825816666667,1.4662475,6
2443,Solwezi,2001,0.8703618399999999,0.7931219,7
2444,Solwezi,2002,0.1064826377142857,0.18182498,7
2445,Solwezi,2003,0.3128456214285715,0.4326491,7
2446,Solwezi,2004,-0.294631148,-0.3147809,5
2447,Solwezi,2005,-1.0784332866666666,-1.25719145,6
2448,Solwezi,2006,-0.31467469249999996,-0.306774885,6
2449,Solwezi,2007,-0.005524006142857136,0.053265627,7
2450,Solwezi,2008,0.6001932550000001,0.551727175,6
2451,Solwezi,2009,1.6053587714285715,1.740053,7
2452,Solwezi,2010,1.3565967283333336,1.37722165,6
2453,Solwezi,2011,1.1582948783333331,1.1741376,6
2454,Solwezi,2012,1.1050991371428571,1.2075558,7
2455,Solwezi,2013,0.57322214,0.56386644,7
2456,Solwezi,2014,-0.1266527185,-0.06833539549999999,6
2457,Solwezi,2015,-0.793321625,-0.8224437499999999,6
2458,Solwezi,2016,-1.0813738766666667,-1.0059184,6
2459,Solwezi,2017,-0.25354665000000004,-0.26779929,6
2460,Solwezi,2018,0.42895194583333335,0.55235681,6
2461,Solwezi,2019,0.48599309799999996,0.566131,5
2462,Solwezi,2020,1.1490785216666668,1.0994548,6
2463,Solwezi,2021,-0.241745625,-0.343904585,6
2464,Vubwi,2000,0.4614734733333333,0.44596992999999996,6
2465,Vubwi,2001,0.07277959983333333,0.0523663135,6
2466,Vubwi,2002,0.19745594083333332,0.1959496,6
2467,Vubwi,2003,0.36618456,0.38933083,5
2468,Vubwi,2004,0.3614640450000001,0.43735208999999997,6
2469,Vubwi,2005,-0.412755506,-0.46838084,5
2470,Vubwi,2006,0.32927182166666663,0.21901299000000002,6
2471,Vubwi,2007,0.80442648,0.8739121,5
2472,Vubwi,2008,-0.11073609200000001,-0.16513677100000002,6
2473,Vubwi,2009,1.4497589499999999,1.6695145,6
2474,Vubwi,2010,1.2424528283333334,1.1713510999999999,6
2475,Vubwi,2011,0.81886785,0.736883,4
2476,Vubwi,2012,1.7708816333333333,1.81326085,6
2477,Vubwi,2013,0.13785908199999997,0.10521243,5
2478,Vubwi,2014,-0.74917254,-0.797842565,6
2479,Vubwi,2015,-1.4446682166666667,-1.5222080500000001,6
2480,Vubwi,2016,-1.6019476833333333,-1.5885798,6
2481,Vubwi,2017,-1.1876863199999999,-1.1437666,5
2482,Vubwi,2018,-0.45724568,-0.43787974,6
2483,Vubwi,2019,0.47743227600000004,0.36141852,5
2484,Vubwi,2020,0.518043892,0.42672065,5
2485,Vubwi,2021,0.11326384625,0.1687658575,4
2486,Zambezi,2000,-0.6184942871428571,-0.68158114,7
2487,Zambezi,2001,-0.4794388128571429,-0.37721103,7
2488,Zambezi,2002,-0.559263588,-0.5908013,5
2489,Zambezi,2003,0.057303516666666686,0.20562346,6
2490,Zambezi,2004,-0.07964427666666667,-0.11759750999999999,6
2491,Zambezi,2005,-0.7420398283333333,-0.7781411,6
2492,Zambezi,2006,-0.6383342283333334,-0.62508625,6
2493,Zambezi,2007,-0.8229426942857143,-0.6996397,7
2494,Zambezi,2008,-0.40200115566666667,-0.284929025,6
2495,Zambezi,2009,0.7817304150000001,0.75165315,6
2496,Zambezi,2010,1.2409911671428573,1.289557,7
2497,Zambezi,2011,1.5051332999999998,1.4867993,6
2498,Zambezi,2012,1.2762320166666665,1.2146325,6
2499,Zambezi,2013,1.1425897242857144,1.1106155,7
2500,Zambezi,2014,0.32563585933333333,0.24245121,6
2501,Zambezi,2015,-0.29494539,-0.29677844,5
2502,Zambezi,2016,-0.348446529,-0.31052704,6
2503,Zambezi,2017,-0.1510609851666667,-0.145714935,6
2504,Zambezi,2018,-0.3979994816666667,-0.36701873500000004,6
2505,Zambezi,2019,-0.2057157033333333,-0.3107161,6
2506,Zambezi,2020,0.24860285285714287,0.3839397,7
2507,Zambezi,2021,-0.36275461900000006,-0.4479163,5
2508,Zimba,2000,0.7444157916666668,0.749908385,6
2509,Zimba,2001,0.6802753966666667,0.66523175,6
2510,Zimba,2002,-0.06966572000000001,-0.20815763,3
2511,Zimba,2003,-0.127116552,-0.123462446,3
2512,Zimba,2004,-0.880371392,-1.1083564,5
2513,Zimba,2005,-1.2255862199999998,-1.338934,4
2514,Zimba,2006,0.5293509399999999,0.626798,5
2515,Zimba,2007,1.27420462,1.2864034,5
2516,Zimba,2008,1.6060318800000002,1.647216,5
2517,Zimba,2009,1.90820468,1.9027774,5
2518,Zimba,2010,1.9205724000000002,1.9117255499999999,6
2519,Zimba,2011,1.824858833333333,1.8878733,3
2520,Zimba,2012,1.11709434,1.1331873,5
2521,Zimba,2013,0.8727585875,0.863449525,4
2522,Zimba,2014,0.7606887333333333,0.7872613,3
2523,Zimba,2015,-0.1295572438,-0.16740592,5
2524,Zimba,2016,-0.07131901225000001,-0.07972915,4
2525,Zimba,2017,0.6218640665999999,0.7530787,5
2526,Zimba,2018,0.444776626,0.4210767,5
2527,Zimba,2019,0.309627,0.30192533,3
2528,Zimba,2020,0.25447205,0.19697356,3
2529,Zimba,2021,-0.8888808100000001,-0.7026674,5
