,Unnamed: 0,district,season_year,mean_growing_spei,median_growing_spei,n_months,province,province_avg_start_date,province_avg_end_date
1592,1592,Mpika,2008,0.4024196146,0.3351021,5,Muchinga,November 24,May 12
1593,1593,Mpika,2009,1.6922811333333334,1.79161215,6,Muchinga,November 24,May 12
1594,1594,Mpika,2010,1.1783068900000002,1.00734202,6,Muchinga,November 24,May 12
1595,1595,Mpika,2011,0.83863972,0.69898003,5,Muchinga,November 24,May 12
1596,1596,Mpika,2012,1.0871738266666666,1.16600305,6,Muchinga,November 24,May 12
1597,1597,Mpika,2013,-0.0518188039999999,-0.02947193,5,Muchinga,November 24,May 12
1598,1598,Mpika,2014,-0.8058722216666667,-0.86433382,6,Muchinga,November 24,May 12
1599,1599,Mpika,2015,-1.3123123666666667,-1.3722713,6,Muchinga,November 24,May 12
1600,1600,Mpika,2016,-1.51499745,-1.50226555,6,Muchinga,November 24,May 12
1601,1601,Mpika,2017,-1.1033524,-1.13115625,6,Muchinga,November 24,May 12
1602,1602,Mpika,2018,-0.2296377218,-0.25240937,5,Muchinga,November 24,May 12
1603,1603,Mpika,2019,0.185026938,0.075094804,5,Muchinga,November 24,May 12
1604,1604,Mpika,2020,0.493545848,0.41217235,5,Muchinga,November 24,May 12
1605,1605,Mpika,2021,0.0580079067999999,0.17247123,5,Muchinga,November 24,May 12
1606,1606,Mpongwe,2000,1.0560682,1.0127216,6,Copperbelt,November 13,May 07
1607,1607,Mpongwe,2001,0.9294539071428572,0.8919603,7,Copperbelt,November 13,May 07
1608,1608,Mpongwe,2002,0.9334286383333332,0.93761983,6,Copperbelt,November 13,May 07
1609,1609,Mpongwe,2003,1.285945475,1.31508365,6,Copperbelt,November 13,May 07
1610,1610,Mpongwe,2004,0.17812392,0.28620748,6,Copperbelt,November 13,May 07
1611,1611,Mpongwe,2005,-0.7025327842000001,-0.8728134,5,Copperbelt,November 13,May 07
1612,1612,Mpongwe,2006,-0.10544633,-0.10619759,5,Copperbelt,November 13,May 07
1613,1613,Mpongwe,2007,0.0746124434,0.06474617,5,Copperbelt,November 13,May 07
1614,1614,Mpongwe,2008,0.3966725547999999,0.2887064,5,Copperbelt,November 13,May 07
1615,1615,Mpongwe,2009,1.52280205,1.6008738,6,Copperbelt,November 13,May 07
1616,1616,Mpongwe,2010,1.59695696,1.5705448,5,Copperbelt,November 13,May 07
1617,1617,Mpongwe,2011,1.2507985,1.27180205,4,Copperbelt,November 13,May 07
1618,1618,Mpongwe,2012,1.044587816666667,1.12704735,6,Copperbelt,November 13,May 07
1619,1619,Mpongwe,2013,0.3058554142857143,0.40402535,7,Copperbelt,November 13,May 07
1620,1620,Mpongwe,2014,-0.6110977066666666,-0.56502255,6,Copperbelt,November 13,May 07
1621,1621,Mpongwe,2015,-0.920011576,-0.9117325,5,Copperbelt,November 13,May 07
1622,1622,Mpongwe,2016,-0.4671324883333334,-0.52852996,6,Copperbelt,November 13,May 07
1623,1623,Mpongwe,2017,0.7761122766666667,0.79724123,6,Copperbelt,November 13,May 07
1624,1624,Mpongwe,2018,0.8979219866666667,0.938259665,6,Copperbelt,November 13,May 07
1625,1625,Mpongwe,2019,0.337811726,0.2824222,5,Copperbelt,November 13,May 07
1626,1626,Mpongwe,2020,0.4077644099999999,0.506059,5,Copperbelt,November 13,May 07
1627,1627,Mpongwe,2021,-0.551468155,-0.5877011,5,Copperbelt,November 13,May 07
1628,1628,Mporokoso,2000,0.3231483475,0.308044265,6,Northern,November 13,May 15
1629,1629,Mporokoso,2001,-0.5320446391428572,-0.6298942,7,Northern,November 13,May 15
1630,1630,Mporokoso,2002,-0.2738390823333334,-0.219553977,6,Northern,November 13,May 15
1631,1631,Mporokoso,2003,-1.0733277433333333,-1.15289955,6,Northern,November 13,May 15
1632,1632,Mporokoso,2004,-0.3359956838571428,-0.36331427,7,Northern,November 13,May 15
1633,1633,Mporokoso,2005,-1.0566855714285714,-1.0204661,7,Northern,November 13,May 15
1634,1634,Mporokoso,2006,-0.4575116519999999,-0.33201525,7,Northern,November 13,May 15
1635,1635,Mporokoso,2007,0.4349350271428571,0.35995403,7,Northern,November 13,May 15
1636,1636,Mporokoso,2008,-0.2536747555714285,-0.36544755,7,Northern,November 13,May 15
1637,1637,Mporokoso,2009,0.3154085686666666,0.287148,6,Northern,November 13,May 15
1638,1638,Mporokoso,2010,-1.1974637542857145,-1.3767058,7,Northern,November 13,May 15
1639,1639,Mporokoso,2011,-1.61024474,-1.5865585,5,Northern,November 13,May 15
1640,1640,Mporokoso,2012,-1.3167792142857144,-1.3921632,7,Northern,November 13,May 15
1641,1641,Mporokoso,2013,-0.3418896717142857,-0.4778768,7,Northern,November 13,May 15
1642,1642,Mporokoso,2014,0.414597255,0.37843143,6,Northern,November 13,May 15
1643,1643,Mporokoso,2015,0.8014586666666667,0.8008581,6,Northern,November 13,May 15
1644,1644,Mporokoso,2016,-0.7427836983333332,-0.77142295,6,Northern,November 13,May 15
1645,1645,Mporokoso,2017,-1.2663637383333333,-1.23956795,6,Northern,November 13,May 15
1646,1646,Mporokoso,2018,-0.5012752657142857,-0.2972085,7,Northern,November 13,May 15
1647,1647,Mporokoso,2019,0.036242654,-0.09917997,5,Northern,November 13,May 15
1648,1648,Mporokoso,2020,1.4080406500000002,1.4610304,6,Northern,November 13,May 15
1649,1649,Mporokoso,2021,0.9230743933333332,0.9748106,6,Northern,November 13,May 15
1650,1650,Mpulungu,2000,0.3610556849999999,0.348804695,6,Northern,November 13,May 15
1651,1651,Mpulungu,2001,-0.665578374,-0.86752653,7,Northern,November 13,May 15
1652,1652,Mpulungu,2002,-0.8372279716666666,-0.8701297649999999,6,Northern,November 13,May 15
1653,1653,Mpulungu,2003,-0.812941056,-0.81171125,5,Northern,November 13,May 15
1654,1654,Mpulungu,2004,-0.7840749916666665,-0.883654435,6,Northern,November 13,May 15
1655,1655,Mpulungu,2005,-1.6088525666666664,-1.64361725,6,Northern,November 13,May 15
1656,1656,Mpulungu,2006,-0.8945754228571429,-0.92277277,7,Northern,November 13,May 15
1657,1657,Mpulungu,2007,-0.5133573722857143,-0.56832683,7,Northern,November 13,May 15
1658,1658,Mpulungu,2008,-0.615051335,-0.61296749,6,Northern,November 13,May 15
1659,1659,Mpulungu,2009,0.3877676679999999,0.479534255,6,Northern,November 13,May 15
1660,1660,Mpulungu,2010,-0.985932155,-1.0201078,6,Northern,November 13,May 15
1661,1661,Mpulungu,2011,-1.21972032,-1.1201354,5,Northern,November 13,May 15
1662,1662,Mpulungu,2012,-1.426916683333333,-1.4161443,6,Northern,November 13,May 15
1663,1663,Mpulungu,2013,-0.960538682857143,-0.9835219,7,Northern,November 13,May 15
1664,1664,Mpulungu,2014,-0.307151825,-0.32150297,6,Northern,November 13,May 15
1665,1665,Mpulungu,2015,0.229240672,0.26045002,6,Northern,November 13,May 15
1666,1666,Mpulungu,2016,-0.304854252,-0.30855192,6,Northern,November 13,May 15
1667,1667,Mpulungu,2017,-0.5981638,-0.5858800200000001,6,Northern,November 13,May 15
1668,1668,Mpulungu,2018,-0.1404485105285714,-0.032757744,7,Northern,November 13,May 15
1669,1669,Mpulungu,2019,0.3811642521999999,0.32454896,5,Northern,November 13,May 15
1670,1670,Mpulungu,2020,1.38122582,1.3959404,5,Northern,November 13,May 15
1671,1671,Mpulungu,2021,1.422573525,1.49313395,6,Northern,November 13,May 15
1672,1672,Mufulira,2000,1.1457359049999998,1.20319425,6,Copperbelt,November 13,May 07
1673,1673,Mufulira,2001,1.0695875342857142,1.0300125,7,Copperbelt,November 13,May 07
1674,1674,Mufulira,2002,1.4669837166666666,1.4355001,6,Copperbelt,November 13,May 07
1675,1675,Mufulira,2003,1.7939601166666668,1.84481075,6,Copperbelt,November 13,May 07
1676,1676,Mufulira,2004,0.9249710849999998,1.11254345,6,Copperbelt,November 13,May 07
1677,1677,Mufulira,2005,-0.1209837799999999,-0.21153141,6,Copperbelt,November 13,May 07
1678,1678,Mufulira,2006,0.0051570076666666,0.055657578,6,Copperbelt,November 13,May 07
1679,1679,Mufulira,2007,0.0469891818333333,0.0344189655,6,Copperbelt,November 13,May 07
1680,1680,Mufulira,2008,0.1638480548,0.052695908,5,Copperbelt,November 13,May 07
1681,1681,Mufulira,2009,1.3306842,1.3497409,7,Copperbelt,November 13,May 07
1682,1682,Mufulira,2010,0.9629057683333334,0.968048,6,Copperbelt,November 13,May 07
1683,1683,Mufulira,2011,0.92081884,0.7588776,5,Copperbelt,November 13,May 07
1684,1684,Mufulira,2012,0.7177252133333333,0.83808243,6,Copperbelt,November 13,May 07
1685,1685,Mufulira,2013,0.0884337922857142,0.092163086,7,Copperbelt,November 13,May 07
1686,1686,Mufulira,2014,-0.7502121750000001,-0.73244765,6,Copperbelt,November 13,May 07
1687,1687,Mufulira,2015,-1.2478167833333331,-1.3002690499999998,6,Copperbelt,November 13,May 07
1688,1688,Mufulira,2016,-0.99654735,-0.97796418,6,Copperbelt,November 13,May 07
1689,1689,Mufulira,2017,-0.2055157063333333,-0.15451768,6,Copperbelt,November 13,May 07
1690,1690,Mufulira,2018,0.4580289316666666,0.47515945,6,Copperbelt,November 13,May 07
1691,1691,Mufulira,2019,-0.059270930004,0.00019906998,5,Copperbelt,November 13,May 07
1692,1692,Mufulira,2020,0.2131460814,0.15979227,5,Copperbelt,November 13,May 07
1693,1693,Mufulira,2021,-0.2781081433333334,-0.29387602,6,Copperbelt,November 13,May 07
1694,1694,Mufumbwe,2000,0.13607342,0.13400461,5,North-Western,November 04,May 06
1695,1695,Mufumbwe,2001,0.19223345,0.24646419,6,North-Western,November 04,May 06
1696,1696,Mufumbwe,2002,-0.1191818383333333,-0.2496579,6,North-Western,November 04,May 06
1697,1697,Mufumbwe,2003,0.1795945248571428,0.2421099,7,North-Western,November 04,May 06
1698,1698,Mufumbwe,2004,-0.2346899065,-0.3166865895,6,North-Western,November 04,May 06
1699,1699,Mufumbwe,2005,-0.83459071,-0.9310867,6,North-Western,November 04,May 06
1700,1700,Mufumbwe,2006,0.1897276665999999,0.3168439,5,North-Western,November 04,May 06
1701,1701,Mufumbwe,2007,0.5901877916666667,0.62564623,6,North-Western,November 04,May 06
1702,1702,Mufumbwe,2008,0.8302685399999999,0.78447396,5,North-Western,November 04,May 06
1703,1703,Mufumbwe,2009,1.5400029166666669,1.5484236500000002,6,North-Western,November 04,May 06
1704,1704,Mufumbwe,2010,1.7068103833333332,1.7870696499999998,6,North-Western,November 04,May 06
1705,1705,Mufumbwe,2011,1.7085284399999998,1.7235653,5,North-Western,November 04,May 06
1706,1706,Mufumbwe,2012,1.5972475199999998,1.5991225,5,North-Western,November 04,May 06
1707,1707,Mufumbwe,2013,1.2859031666666667,1.30823685,6,North-Western,November 04,May 06
1708,1708,Mufumbwe,2014,-0.0481174949999999,-0.1363465099999999,6,North-Western,November 04,May 06
1709,1709,Mufumbwe,2015,-0.8091182960000001,-0.8634482,5,North-Western,November 04,May 06
1710,1710,Mufumbwe,2016,-1.0284515316666667,-0.9482234,6,North-Western,November 04,May 06
1711,1711,Mufumbwe,2017,-0.5238284583333334,-0.481385685,6,North-Western,November 04,May 06
1712,1712,Mufumbwe,2018,-0.3445683516666666,-0.3543076699999999,6,North-Western,November 04,May 06
1713,1713,Mufumbwe,2019,-0.353532788,-0.28969136,5,North-Western,November 04,May 06
1714,1714,Mufumbwe,2020,0.253436079,0.27046122,6,North-Western,November 04,May 06
1715,1715,Mufumbwe,2021,-0.544419806,-0.68656427,5,North-Western,November 04,May 06
1716,1716,Mulobezi,2000,0.0033719708799999,0.0056790644,5,Western,November 07,April 13
1717,1717,Mulobezi,2001,0.2504904985,0.21260631,6,Western,November 07,April 13
1718,1718,Mulobezi,2002,-0.3978004166666666,-0.5178427,3,Western,November 07,April 13
1719,1719,Mulobezi,2003,0.0662829292,0.039498344,5,Western,November 07,April 13
1720,1720,Mulobezi,2004,-0.0971528459999999,0.19240043,5,Western,November 07,April 13
1721,1721,Mulobezi,2005,-0.72757671,-0.780489295,4,Western,November 07,April 13
1722,1722,Mulobezi,2006,0.8213266939999999,0.9005515,5,Western,November 07,April 13
1723,1723,Mulobezi,2007,1.30076971,1.2676675,5,Western,November 07,April 13
1724,1724,Mulobezi,2008,1.60856808,1.6245534,5,Western,November 07,April 13
1725,1725,Mulobezi,2009,1.86144854,1.8491746,5,Western,November 07,April 13
1726,1726,Mulobezi,2010,1.9058997,1.8737358,6,Western,November 07,April 13
1727,1727,Mulobezi,2011,1.619821966666667,1.5162985,3,Western,November 07,April 13
1728,1728,Mulobezi,2012,1.3331133200000005,1.389992,5,Western,November 07,April 13
1729,1729,Mulobezi,2013,1.030438993333333,1.03795775,6,Western,November 07,April 13
1730,1730,Mulobezi,2014,0.3233746939999999,0.4160929,5,Western,November 07,April 13
1731,1731,Mulobezi,2015,-0.6036758480000001,-0.6693977,5,Western,November 07,April 13
1732,1732,Mulobezi,2016,-0.2875438999999999,-0.4122972,5,Western,November 07,April 13
1733,1733,Mulobezi,2017,0.200637672,0.34226888,5,Western,November 07,April 13
1734,1734,Mulobezi,2018,-0.2096723436666666,-0.2691638249999999,6,Western,November 07,April 13
1735,1735,Mulobezi,2019,-0.5751129319999999,-0.5852533,5,Western,November 07,April 13
1736,1736,Mulobezi,2020,-0.4259012825,-0.320712655,4,Western,November 07,April 13
1737,1737,Mulobezi,2021,-1.7333490599999997,-1.8006992,5,Western,November 07,April 13
1738,1738,Mumbwa,2000,0.78857854,0.7729128,5,Central,November 18,April 22
1739,1739,Mumbwa,2001,0.8671768140000001,0.83046895,5,Central,November 18,April 22
1740,1740,Mumbwa,2002,0.6448418433333333,0.55910736,3,Central,November 18,April 22
1741,1741,Mumbwa,2003,0.893420732,0.8995223,5,Central,November 18,April 22
1742,1742,Mumbwa,2004,0.180575826,0.50854933,5,Central,November 18,April 22
1743,1743,Mumbwa,2005,-0.790750745,-0.91513595,4,Central,November 18,April 22
1744,1744,Mumbwa,2006,0.500638108,0.448731,5,Central,November 18,April 22
1745,1745,Mumbwa,2007,1.021833326,1.0420903,5,Central,November 18,April 22
1746,1746,Mumbwa,2008,1.29920984,1.3259578,5,Central,November 18,April 22
1747,1747,Mumbwa,2009,1.81484966,1.827318,5,Central,November 18,April 22
1748,1748,Mumbwa,2010,1.86143268,1.8561143,5,Central,November 18,April 22
1749,1749,Mumbwa,2011,1.3279726749999998,1.2888197,4,Central,November 18,April 22
1750,1750,Mumbwa,2012,1.2866838,1.2579733,5,Central,November 18,April 22
1751,1751,Mumbwa,2013,0.9474249783333332,0.978993865,6,Central,November 18,April 22
1752,1752,Mumbwa,2014,-0.08820400092,-0.0835075,5,Central,November 18,April 22
1753,1753,Mumbwa,2015,-0.655839026,-0.66852385,5,Central,November 18,April 22
1754,1754,Mumbwa,2016,-0.4866064359999999,-0.40023723,5,Central,November 18,April 22
1755,1755,Mumbwa,2017,0.1952362899999999,0.2401006,5,Central,November 18,April 22
1756,1756,Mumbwa,2018,0.0859320209999999,0.0744817399999999,6,Central,November 18,April 22
1757,1757,Mumbwa,2019,-0.2765810755,-0.34812222,4,Central,November 18,April 22
1758,1758,Mumbwa,2020,-0.31614014225,-0.32338061,4,Central,November 18,April 22
1759,1759,Mumbwa,2021,-1.026591416,-1.0684407,5,Central,November 18,April 22
1760,1760,Mungwi,2000,0.6256072850000001,0.69537315,6,Northern,November 13,May 15
1761,1761,Mungwi,2001,-0.77381989,-0.8921103000000001,6,Northern,November 13,May 15
1762,1762,Mungwi,2002,-0.718637085,-0.63370728,6,Northern,November 13,May 15
1763,1763,Mungwi,2003,-0.3854493938333332,-0.35112515,6,Northern,November 13,May 15
1764,1764,Mungwi,2004,-0.1682764066666666,-0.257042045,6,Northern,November 13,May 15
1765,1765,Mungwi,2005,-0.771493556,-0.74012285,5,Northern,November 13,May 15
1766,1766,Mungwi,2006,0.34280963,0.3165214,7,Northern,November 13,May 15
1767,1767,Mungwi,2007,0.49818096,0.51912436,6,Northern,November 13,May 15
1768,1768,Mungwi,2008,-0.7780079083333332,-0.80917432,6,Northern,November 13,May 15
1769,1769,Mungwi,2009,0.1907107613333333,0.1096807265,6,Northern,November 13,May 15
1770,1770,Mungwi,2010,-1.5096591883333332,-1.6408069,6,Northern,November 13,May 15
1771,1771,Mungwi,2011,-1.5210589200000002,-1.5029308,5,Northern,November 13,May 15
1772,1772,Mungwi,2012,-1.2566373333333334,-1.22405935,6,Northern,November 13,May 15
1773,1773,Mungwi,2013,-0.942461215,-0.83385703,6,Northern,November 13,May 15
1774,1774,Mungwi,2014,-0.3118406083333333,-0.2613298149999999,6,Northern,November 13,May 15
1775,1775,Mungwi,2015,-0.3301258465,-0.310781735,6,Northern,November 13,May 15
1776,1776,Mungwi,2016,-0.8436547583333334,-0.8378152249999999,6,Northern,November 13,May 15
1777,1777,Mungwi,2017,-1.0879601,-1.1780621,6,Northern,November 13,May 15
1778,1778,Mungwi,2018,-0.814567188,-0.89099693,5,Northern,November 13,May 15
1779,1779,Mungwi,2019,-0.0724118731999999,-0.076802336,5,Northern,November 13,May 15
1780,1780,Mungwi,2020,1.2160316999999998,1.2119118,5,Northern,November 13,May 15
1781,1781,Mungwi,2021,0.9882768183333334,1.1647965500000002,6,Northern,November 13,May 15
1782,1782,Mushindano,2000,0.94434884,1.1986066,6,North-Western,November 04,May 06
1783,1783,Mushindano,2001,0.6724413451428571,0.5593688,7,North-Western,November 04,May 06
1784,1784,Mushindano,2002,0.58599185,0.48340863,7,North-Western,November 04,May 06
1785,1785,Mushindano,2003,1.06338931,1.17744115,6,North-Western,November 04,May 06
1786,1786,Mushindano,2004,0.35453078,0.3323379399999999,6,North-Western,November 04,May 06
1787,1787,Mushindano,2005,-0.8186288450000001,-0.973883675,6,North-Western,November 04,May 06
1788,1788,Mushindano,2006,-0.2981645716666666,-0.29199487,6,North-Western,November 04,May 06
1789,1789,Mushindano,2007,-0.1378489091428571,-0.08638576,7,North-Western,November 04,May 06
1790,1790,Mushindano,2008,-0.0340429011666666,-0.1496282135,6,North-Western,November 04,May 06
1791,1791,Mushindano,2009,1.413339242857143,1.5516917,7,North-Western,November 04,May 06
1792,1792,Mushindano,2010,1.040440466666667,1.00170425,6,North-Western,November 04,May 06
1793,1793,Mushindano,2011,0.84619676,0.8127395,5,North-Western,November 04,May 06
1794,1794,Mushindano,2012,0.8966716485714287,0.963878,7,North-Western,November 04,May 06
1795,1795,Mushindano,2013,0.35292361,0.3548758,7,North-Western,November 04,May 06
1796,1796,Mushindano,2014,-0.2806771533333333,-0.30187804,6,North-Western,November 04,May 06
1797,1797,Mushindano,2015,-0.7690640083333333,-0.7863852,6,North-Western,November 04,May 06
1798,1798,Mushindano,2016,-1.1249797716666663,-1.03897455,6,North-Western,November 04,May 06
1799,1799,Mushindano,2017,-0.5537171049999999,-0.66537985,6,North-Western,November 04,May 06
1800,1800,Mushindano,2018,0.3547995675,0.465566,6,North-Western,November 04,May 06
1801,1801,Mushindano,2019,0.419123198,0.43407595,5,North-Western,November 04,May 06
1802,1802,Mushindano,2020,1.3017957000000002,1.35688685,6,North-Western,November 04,May 06
1803,1803,Mushindano,2021,0.3644690016666667,0.224785415,6,North-Western,November 04,May 06
1804,1804,Mwandi,2000,-0.0156866194,0.031462103,5,Western,November 07,April 13
1805,1805,Mwandi,2001,0.2394585841666666,0.17594933,6,Western,November 07,April 13
1806,1806,Mwandi,2002,-0.1477892333333333,-0.134346,3,Western,November 07,April 13
1807,1807,Mwandi,2003,-0.4272648766666667,-0.4256212,3,Western,November 07,April 13
1808,1808,Mwandi,2004,-0.466414234,-0.457785018,4,Western,November 07,April 13
1809,1809,Mwandi,2005,-0.9599597125,-1.02951085,4,Western,November 07,April 13
1810,1810,Mwandi,2006,0.754341876,0.8880608,5,Western,November 07,April 13
1811,1811,Mwandi,2007,1.34480884,1.3037823,5,Western,November 07,April 13
1812,1812,Mwandi,2008,1.68831546,1.6771308,5,Western,November 07,April 13
1813,1813,Mwandi,2009,1.91601882,1.9003136,5,Western,November 07,April 13
1814,1814,Mwandi,2010,1.84958422,1.8377732,5,Western,November 07,April 13
1815,1815,Mwandi,2011,1.7008935333333337,1.7852767,3,Western,November 07,April 13
1816,1816,Mwandi,2012,1.244479775,1.28102615,4,Western,November 07,April 13
1817,1817,Mwandi,2013,0.8699113825,0.8942427,4,Western,November 07,April 13
1818,1818,Mwandi,2014,0.6844544499999999,0.6916674,5,Western,November 07,April 13
1819,1819,Mwandi,2015,-0.533717716,-0.5073263,5,Western,November 07,April 13
1820,1820,Mwandi,2016,-0.4066786125,-0.38971494,4,Western,November 07,April 13
1821,1821,Mwandi,2017,0.344474012,0.45669305,5,Western,November 07,April 13
1822,1822,Mwandi,2018,-0.1373246788333333,-0.159208835,6,Western,November 07,April 13
1823,1823,Mwandi,2019,-0.2083722566666666,-0.23355474,3,Western,November 07,April 13
1824,1824,Mwandi,2020,-0.2703240466666666,-0.2658632,3,Western,November 07,April 13
1825,1825,Mwandi,2021,-1.55513528,-1.5101775,5,Western,November 07,April 13
